Author,BookID,WikipediaLink
"Gandhi, Mahatma",10366,https://en.wikipedia.org/wiki/Mahatma_Gandhi
"Carr, John, Sir",10367,https://en.wikipedia.org/wiki/John_Carr_(travel_writer)
"Yeardley, John",10369,https://en.wikipedia.org/wiki/John_Yeardley
"Musick, John R. (John Roy)",10370,https://en.wikipedia.org/wiki/John_R._Musick
"Vachell, Horace Annesley",10372,https://en.wikipedia.org/wiki/Horace_Annesley_Vachell
"Garvice, Charles",10379,https://en.wikipedia.org/wiki/Charles_Garvice
"Conscience, Hendrik",10384,https://nl.wikipedia.org/wiki/Hendrik_Conscience
"Clarkson, Thomas",10386,https://en.wikipedia.org/wiki/Thomas_Clarkson
"Brampton, Henry Hawkins, Baron",10392,https://en.wikipedia.org/wiki/Henry_Hawkins%2C_1st_Baron_Brampton
"Deken, Agatha",10400,https://nl.wikipedia.org/wiki/Aagje_Deken
"Isham, Frederic Stewart",10402,https://en.wikipedia.org/wiki/Frederic_S._Isham
"Jellicoe, John Rushworth",10409,"https://en.wikipedia.org/wiki/John_Jellicoe,_1st_Earl_Jellicoe"
"Williamson, A. M. (Alice Muriel)",10410,https://en.wikipedia.org/wiki/A._M._Williamson
"Lewes, George Henry",10420,https://en.wikipedia.org/wiki/George_Henry_Lewes
"Gale, Zona",10429,https://en.wikipedia.org/wiki/Zona_Gale
"Perry, Nora",10433,https://en.wikipedia.org/wiki/Nora_Perry_%28writer%29
"Lansing, Robert",10444,https://en.wikipedia.org/wiki/Robert_Lansing
"De La Pasture, Henry, Mrs.",10452,https://en.wikipedia.org/wiki/Mrs_Henry_de_la_Pasture
"Gregory, Augustus Charles",10461,https://en.wikipedia.org/wiki/Augustus_Charles_Gregory
"Brooke, L. Leslie (Leonard Leslie)",10469,https://en.wikipedia.org/wiki/Leonard_Leslie_Brooke
Wace,10472,https://en.wikipedia.org/wiki/Wace
"Copplestone, Bennet",10474,https://en.wikipedia.org/wiki/Frederick_Harcourt_Kitchin
"Freeman, R. Austin (Richard Austin)",10476,https://en.wikipedia.org/wiki/R._Austin_Freeman
"Canth, Minna",10480,https://fi.wikipedia.org/wiki/Minna_Canth
"Root, Elihu",10485,https://en.wikipedia.org/wiki/Elihu_Root
"Powers, Leland Todd",10491,https://en.wikipedia.org/wiki/Leland_T._Powers
"Green, Alice Stopford",10494,http://en.wikipedia.org/wiki/Alice_Stopford_Green
"Trask, Katrina",10495,https://en.wikipedia.org/wiki/Katrina_Trask
"De Marchi, Emilio",10502,https://it.wikipedia.org/wiki/Emilio_De_Marchi_(scrittore)
"Valle-Inclán, Ramón del",10506,https://es.wikipedia.org/wiki/Ram%C3%B3n_Mar%C3%ADa_del_Valle-Incl%C3%A1n
"Dell, Ethel M. (Ethel May)",10509,https://en.wikipedia.org/wiki/Ethel_M._Dell
"Bridges, Victor",10511,https://en.wikipedia.org/wiki/Victor_Bridges
"Birmingham, George A.",10538,http://en.wikipedia.org/wiki/George_A._Birmingham
"Stevenson, Augusta",10541,https://en.wikipedia.org/wiki/Augusta_Stevenson
"Yonge, Charles Duke",10555,https://en.wikipedia.org/wiki/Charles_Duke_Yonge
"Grattan, Thomas Colley",10583,https://en.wikipedia.org/wiki/Thomas_Colley_Grattan
"Boothby, Guy",10585,https://en.wikipedia.org/wiki/Guy_Boothby
"Melville, Lewis",10590,https://en.wikipedia.org/wiki/Lewis_Melville
"Trumbull, H. Clay (Henry Clay)",10591,https://en.wikipedia.org/wiki/Henry_Clay_Trumbull
"Cibber, Theophilus",10598,https://en.wikipedia.org/wiki/Theophilus_Cibber
"Snell, Roy J. (Roy Judson)",10599,https://en.wikipedia.org/wiki/Roy_J._Snell
"Kerr, Robert",10600,https://en.wikipedia.org/wiki/Robert_Kerr_%28writer%29
"Elgin, James Bruce, Earl of",10610,"https://en.wikipedia.org/wiki/James_Bruce,_8th_Earl_of_Elgin"
"Henderson, Hubert Douglas, Sir",10612,https://en.wikipedia.org/wiki/Hubert_Henderson
"Fletcher, John",10620,https://en.wikipedia.org/wiki/John_Fletcher_(playwright)
"Skeat, Walter W. (Walter William)",10625,https://en.wikipedia.org/wiki/Walter_William_Skeat
"Wilkinson, Spenser",10629,https://en.wikipedia.org/wiki/Spenser_Wilkinson
"Havergal, Frances Ridley",10630,https://en.wikipedia.org/wiki/Frances_Ridley_Havergal
"Caldecott, Randolph",10634,https://en.wikipedia.org/wiki/Randolph_Caldecott
"Hunt, Leigh",10635,https://en.wikipedia.org/wiki/Leigh_Hunt
"Polo, Marco",10636,https://en.wikipedia.org/wiki/Marco_Polo
"Gasparin, Agénor, comte de",10637,https://fr.wikipedia.org/wiki/Ag%C3%A9nor_de_Gasparin
"Cram, Ralph Adams",10642,https://en.wikipedia.org/wiki/Ralph_Adams_Cram
"Airy, George Biddell",10655,https://en.wikipedia.org/wiki/George_Biddell_Airy
"Cary, Henry Francis",10660,https://en.wikipedia.org/wiki/Henry_Francis_Cary
Multatuli,10664,https://en.wikipedia.org/wiki/Multatuli
"Lenclos, Ninon de",10665,https://en.wikipedia.org/wiki/Ninon_de_l%27Enclos
"Wren, Percival Christopher",10667,https://en.wikipedia.org/wiki/P._C._Wren
"Wilson, John Dover",10668,http://en.wikipedia.org/wiki/John_Dover_Wilson
"Gardiner, A. G. (Alfred George)",10675,https://en.wikipedia.org/wiki/Alfred_George_Gardiner
"Harris, Thaddeus Mason",10677,https://en.wikipedia.org/wiki/Thaddeus_Mason_Harris
"Loudun, Eugène",10680,https://en.wikipedia.org/wiki/Eug%C3%A8ne_Loudun
"Reid, Mayne",10682,https://en.wikipedia.org/wiki/Thomas_Mayne_Reid
"Wilberforce, William",10683,https://fr.wikipedia.org/wiki/William_Wilberforce
"Jacob, P. L.",10685,https://en.wikipedia.org/wiki/Paul_Lacroix
"Bang, Herman",10686,https://da.wikipedia.org/wiki/Herman_Bang
"Kossuth, Lajos",10691,https://hu.wikipedia.org/wiki/Kossuth_Lajos
"Ellenborough, Edward Law, Earl of",10693,https://en.wikipedia.org/wiki/Edward_Law%2C_1st_Earl_of_Ellenborough
"Bridge, Cyprian, Sir",10694,https://en.wikipedia.org/wiki/Cyprian_Bridge
"Laffon de Ladébat, André-Daniel",10697,https://fr.wikipedia.org/wiki/Andr%C3%A9-Daniel_Laffon_de_Ladebat
"Hobson, J. A. (John Atkinson)",10710,https://en.wikipedia.org/wiki/J._A._Hobson
"Bullitt, William C. (William Christian)",10713,https://en.wikipedia.org/wiki/William_Bullitt
"Schopenhauer, Arthur",10714,https://de.wikipedia.org/wiki/Arthur_Schopenhauer
"Abercrombie, Lascelles",10716,https://en.wikipedia.org/wiki/Lascelles_Abercrombie
Pindar,10717,https://en.wikipedia.org/wiki/Pindar
"McCleary, J. T. (James Thompson)",10733,https://en.wikipedia.org/wiki/James_McCleary
"Falkner, John Meade",10743,https://en.wikipedia.org/wiki/J._Meade_Falkner
"Phelps, Elizabeth Stuart",10744,https://en.wikipedia.org/wiki/Elizabeth_Stuart_Phelps_Ward
"Sheard, Virna",10750,https://en.wikipedia.org/wiki/Virna_Sheard
"Rushkoff, Douglas",10753,https://en.wikipedia.org/wiki/Douglas_Rushkoff
"Torrey, Bradford",10760,https://en.wikipedia.org/wiki/Bradford_Torrey
"Champollion, Jean-François",10764,https://fr.wikipedia.org/wiki/Jean-Fran%C3%A7ois_Champollion
"Philp, Robert Kemp",10766,https://en.wikipedia.org/wiki/Robert_Kemp_Philp
"Maspero, G. (Gaston)",10768,https://en.wikipedia.org/wiki/Gaston_Maspero
"Bingham, Hiram",10772,https://en.wikipedia.org/wiki/Hiram_Bingham_III
"Achard, Amédée",10774,https://en.wikipedia.org/wiki/Louis_Am%C3%A9d%C3%A9e_Achard
"Litchfield, Grace Denio",10780,https://en.wikipedia.org/wiki/Grace_Denio_Litchfield
"Eastman, Mary H. (Mary Henderson)",10794,https://en.wikipedia.org/wiki/Mary_Henderson_Eastman
"Burton, Robert",10800,https://en.wikipedia.org/wiki/Robert_Burton
"Haywood, Eliza Fowler",10804,https://en.wikipedia.org/wiki/Eliza_Haywood
"Daggett, David",10805,https://en.wikipedia.org/wiki/David_Daggett
Christian Brothers,10811,https://en.wikipedia.org/wiki/De_La_Salle_Brothers
"Bécquer, Gustavo Adolfo",10814,https://en.wikipedia.org/wiki/Gustavo_Adolfo_Bécquer
"Crowquill, Alfred",10816,https://en.wikipedia.org/wiki/Alfred_Henry_Forrester
"Inglis, James",10818,https://en.wikipedia.org/wiki/James_Inglis_(Australian_politician)
"Deyssel, Lodewijk van",10820,https://en.wikipedia.org/wiki/Lodewijk_van_Deyssel
"Schopenhauer, Johanna",10823,https://de.wikipedia.org/wiki/Johanna_Schopenhauer
"Altamirano, Ignacio Manuel",10825,https://en.wikipedia.org/wiki/Ignacio_Manuel_Altamirano
Livy,10828,https://en.wikipedia.org/wiki/Livy
"Couturat, Louis",10836,https://en.wikipedia.org/wiki/Louis_Couturat
"Farrar, F. W. (Frederic William)",10846,https://en.wikipedia.org/wiki/Frederic_Farrar
"Leighton, John",10861,https://en.wikipedia.org/wiki/John_Leighton_(artist)
"Dwyer, James Francis",10862,https://en.wikipedia.org/wiki/James_Francis_Dwyer
"Emmerich, Anna Katharina",10866,https://en.wikipedia.org/wiki/Anne_Catherine_Emmerich
"Burgess, Gelett",10870,https://en.wikipedia.org/wiki/Gelett_Burgess
"Douglas, O.",10899,https://en.wikipedia.org/wiki/O._Douglas
"Standish, Burt L.",10904,https://en.wikipedia.org/wiki/Burt_L._Standish
"Neuray, Fernand",10906,https://fr.wikipedia.org/wiki/Fernand_Neuray
United States. War Department,10908,https://en.wikipedia.org/wiki/United_States_Department_of_War
"Hartzenbusch, Juan Eugenio",10909,https://es.wikipedia.org/wiki/Juan_Eugenio_Hartzenbusch
"Hawks, Francis L. (Francis Lister)",10915,https://en.wikipedia.org/wiki/Francis_L._Hawks
"Sapper, Agnes",10917,https://de.wikipedia.org/wiki/Agnes_Sapper
"Lassila, Maiju",10927,https://fi.wikipedia.org/wiki/Algot_Untola
"Sunity Devee, Maharani of Cooch Behar",10928,https://en.wikipedia.org/wiki/Suniti_Devi
"Palmer, Frederick",10932,https://en.wikipedia.org/wiki/Frederick_Palmer_%28journalist%29
"Futrelle, Jacques",10943,https://en.wikipedia.org/wiki/Jacques_Futrelle
"Aytoun, William Edmondstoune",10945,https://en.wikipedia.org/wiki/William_Edmondstoune_Aytoun
"Sanday, W. (William)",10955,https://en.wikipedia.org/wiki/William_Sanday_(theologian)
"Morley, John",10956,"https://en.wikipedia.org/wiki/John_Morley,_1st_Viscount_Morley_of_Blackburn"
"Lincoln, Jeanie Gould",10958,https://en.wikipedia.org/wiki/Jeanie_Gould
"Frank, Tenney",10960,https://en.wikipedia.org/wiki/Tenney_Frank
"Lambert Chambers, Mrs.",10961,https://en.wikipedia.org/wiki/Dorothea_Douglass_Lambert_Chambers
"France, Hector",10963,https://fr.wikipedia.org/wiki/Hector_France
"Kreisler, Fritz",10967,https://en.wikipedia.org/wiki/Fritz_Kreisler
"Woodson, Carter Godwin",10968,https://en.wikipedia.org/wiki/Carter_G._Woodson
"Furse, Katharine",10969,https://en.wikipedia.org/wiki/Katharine_Furse
"Ward, John",10972,https://en.wikipedia.org/wiki/John_Ward_(trade_unionist)
"De Windt, Harry",10974,https://en.wikipedia.org/wiki/Harry_de_Windt
"Huygens, Constantijn",10975,https://nl.wikipedia.org/wiki/Constantijn_Huygens
"Wilderspin, Samuel",10985,https://en.wikipedia.org/wiki/Samuel_Wilderspin
"Marcantonio, Vito",11009,https://en.wikipedia.org/wiki/Vito_Marcantonio
"Aldrich, Mildred",11011,https://en.wikipedia.org/wiki/Mildred_Aldrich
"Johnson, James Weldon",11012,https://en.wikipedia.org/wiki/James_Weldon_Johnson
"Picton, J. Allanson (James Allanson)",11015,https://en.wikipedia.org/wiki/James_Allanson_Picton
"Morse, Samuel Finley Breese",11017,https://en.wikipedia.org/wiki/Samuel_Morse
"Jacobs, Harriet A. (Harriet Ann)",11030,https://en.wikipedia.org/wiki/Harriet_Jacobs
"Stephen, Leslie",11031,https://en.wikipedia.org/wiki/Leslie_Stephen
"Lavalley, Gaston",11036,https://fr.wikipedia.org/wiki/Gaston_Lavalley
"Tissandier, Gaston",11038,https://fr.wikipedia.org/wiki/Gaston_Tissandier
"Aleramo, Sibilla",11040,https://it.wikipedia.org/wiki/Sibilla_Aleramo
"Cohen, Octavus Roy",11043,https://en.wikipedia.org/wiki/Octavus_Roy_Cohen
"Fénelon, François de Salignac de La Mothe-",11044,https://en.wikipedia.org/wiki/François_Fénelon
"Middleton, Richard",11045,https://en.wikipedia.org/wiki/Richard_Barham_Middleton
"Massis, Henri",11046,https://fr.wikipedia.org/wiki/Henri_Massis
"Massart, Jean",11048,https://fr.wikipedia.org/wiki/Jean_Massart
"Williams, Helen Maria",11054,https://en.wikipedia.org/wiki/Helen_Maria_Williams
"Allston, Washington",11059,https://en.wikipedia.org/wiki/Washington_Allston
"Núñez Cabeza de Vaca, Alvar, active 16th century",11071,https://es.wikipedia.org/wiki/%C3%81lvar_N%C3%BA%C3%B1ez_Cabeza_de_Vaca
"Falke, Gustav",11075,https://en.wikipedia.org/wiki/Gustav_Falke
"Nevinson, Henry Woodd",11079,https://en.wikipedia.org/wiki/Henry_Nevinson
"Arroyo de la Cuesta, Felipe",11081,https://en.wikipedia.org/wiki/Felipe_Arroyo_de_la_Cuesta
"Stuart, Ruth McEnery",11084,https://en.wikipedia.org/wiki/Ruth_McEnery_Stuart
"Whyte-Melville, G. J. (George John)",11085,https://en.wikipedia.org/wiki/George_Whyte-Melville
"Souttar, Henry Sessions",11086,https://en.wikipedia.org/wiki/Henry_Souttar
"Ainger, Alfred",11088,https://en.wikipedia.org/wiki/Alfred_Ainger
"Hartness, James",11090,https://en.wikipedia.org/wiki/James_Hartness
"Stoddard, John L. (John Lawson)",11091,https://en.wikipedia.org/wiki/John_Lawson_Stoddard
"Fenn, George Manville",11097,https://en.wikipedia.org/wiki/George_Manville_Fenn
"Corner, Miss (Julia)",11099,https://en.wikipedia.org/wiki/Julia_Corner
"Johnson, Edward A. (Edward Austin)",11102,https://en.wikipedia.org/wiki/Edward_A._Johnson
"Malan, César",11107,https://en.wikipedia.org/wiki/C%C3%A9sar_Malan
"Marchant, Bessie",11110,https://en.wikipedia.org/wiki/Bessie_Marchant
"Cairns, John",11113,https://en.wikipedia.org/wiki/John_Cairns_(1857%E2%80%931922)
"Schoolcraft, Henry Rowe",11119,https://en.wikipedia.org/wiki/Henry_Schoolcraft
"Strong, James",11130,https://en.wikipedia.org/wiki/James_Strong_(theologian)
"Lauer, Philippe",11132,https://fr.wikipedia.org/wiki/Philippe_Lauer
"Steward, Austin",11137,https://en.wikipedia.org/wiki/Austin_Steward
"Whitney, A. D. T. (Adeline Dutton Train)",11141,https://en.wikipedia.org/wiki/Adeline_Dutton_Train_Whitney
"Langford, Nathaniel Pitt",11145,https://en.wikipedia.org/wiki/Nathaniel_P._Langford
"Kivi, Aleksis",11152,https://en.wikipedia.org/wiki/Aleksis_Kivi
"Gibbs, J. Arthur (Joseph Arthur)",11160,https://en.wikipedia.org/wiki/Joseph_Gibbs_(cricketer)
"Macaulay, Rose",11163,https://en.wikipedia.org/wiki/Rose_Macaulay
"Sheldon, Lurana",11166,https://en.wikipedia.org/wiki/Lurana_W._Sheldon
"Kincaid, C. A. (Charles Augustus)",11167,https://en.wikipedia.org/wiki/Charles_Augustus_Kincaid
"Bourgogne, Adrien-Jean-Baptiste-François",11176,https://fr.wikipedia.org/wiki/Adrien_Bourgogne
"Cooke, Marjorie Benton",11197,https://en.wikipedia.org/wiki/Marjorie_Benton_Cooke
"Becker, Carl Heinrich",11198,https://en.wikipedia.org/wiki/Carl_Heinrich_Becker
"Bénézet, Louis Paul",11200,https://en.wikipedia.org/wiki/Louis_P._B%C3%A9n%C3%A9zet
"King, Philip Parker",11203,https://en.wikipedia.org/wiki/Phillip_Parker_King
"Coster, Charles de",11208,https://en.wikipedia.org/wiki/Charles_De_Coster
"Lauder, Harry, Sir",11211,https://en.wikipedia.org/wiki/Harry_Lauder
"Sherwood, Mary Martha",11213,https://en.wikipedia.org/wiki/Mary_Martha_Sherwood
"Webb, Frank J.",11214,https://en.wikipedia.org/wiki/Frank_J._Webb
"Price, Edith Ballinger",11216,https://en.wikipedia.org/wiki/Edith_B._Price
"Sinclair, Bertrand W.",11223,https://en.wikipedia.org/wiki/Bertrand_William_Sinclair
"Poston, Charles D. (Charles Debrille)",11226,https://en.wikipedia.org/wiki/Charles_Debrille_Poston
"Bairnsfather, Bruce",11232,https://en.wikipedia.org/wiki/Bruce_Bairnsfather
"Pinchot, Gifford",11238,https://en.wikipedia.org/wiki/Gifford_Pinchot
"Swedenborg, Emanuel",11248,https://en.wikipedia.org/wiki/Emanuel_Swedenborg
"Cody, Sherwin",11249,https://en.wikipedia.org/wiki/Sherwin_Cody
"Morrison, Arthur",11252,https://en.wikipedia.org/wiki/Arthur_Morrison
"Doddridge, Philip",11253,https://en.wikipedia.org/wiki/Philip_Doddridge
United States. Work Projects Administration,11255,https://en.wikipedia.org/wiki/Works_Progress_Administration
"Fowler, W. Warde (William Warde)",11256,https://en.wikipedia.org/wiki/William_Warde_Fowler
"Jung, Nizamat, Sir",11266,https://en.wikipedia.org/wiki/Nizamat_Jung
"Zakrzewska, Marie E. (Marie Elizabeth)",11270,https://en.wikipedia.org/wiki/Marie_Elizabeth_Zakrzewska
American Anti-Slavery Society,11271,https://en.wikipedia.org/wiki/American_Anti-Slavery_Society
"Amfiteatrov, Aleksandr",11278,https://en.wikipedia.org/wiki/Alexander_Amfiteatrov
"Ade, George",11279,https://en.wikipedia.org/wiki/George_Ade
"Zujovic, Jovan",11291,https://en.wikipedia.org/wiki/Jovan_%C5%BDujovi%C4%87
"Ilić, Dragutin J.",11292,https://en.wikipedia.org/wiki/Dragutin_Ili%C4%87
"Wergeland, Henrik Arnold",11293,https://en.wikipedia.org/wiki/Henrik_Wergeland
"Leino, Eino",11294,https://en.wikipedia.org/wiki/Eino_Leino
"Braga, Teófilo",11299,https://pt.wikipedia.org/wiki/Te%C3%B3filo_Braga
"Villarino, Basilio",11302,https://es.wikipedia.org/wiki/Basilio_Villarino
"Barbarich, Eugenio",11305,https://it.wikipedia.org/wiki/Eugenio_Barbarich
"Gruelle, Johnny",11315,https://en.wikipedia.org/wiki/Johnny_Gruelle
"Benson, Stella",11324,https://en.wikipedia.org/wiki/Stella_Benson
"Miller, Alice Duer",11325,https://en.wikipedia.org/wiki/Alice_Duer_Miller
"Mair, G. H. (George Herbert)",11327,https://en.wikipedia.org/wiki/G._H._Mair
"Lorentz, H. A. (Hendrik Antoon)",11335,https://nl.wikipedia.org/wiki/Hendrik_Lorentz
"Krishnamurti, J. (Jiddu)",11345,https://en.wikipedia.org/wiki/Jiddu_Krishnamurti
"Bernhardi, Friedrich von",11352,https://en.wikipedia.org/wiki/Friedrich_von_Bernhardi
"Timmermans, Felix",11355,https://nl.wikipedia.org/wiki/Felix_Timmermans
"Eberhard, Wolfram",11367,https://de.wikipedia.org/wiki/Wolfram_Eberhard
"Doubleday, Russell",11368,https://en.wikipedia.org/wiki/Russell_Doubleday
"Oppenheim, James",11372,https://en.wikipedia.org/wiki/James_Oppenheim
"Banks, Nancy Huston",11379,https://en.wikipedia.org/wiki/Nancy_Huston_Banks
"Domela Nieuwenhuis, Ferdinand",11380,https://fr.wikipedia.org/wiki/Ferdinand_Domela_Nieuwenhuis
"Powell, E. Alexander (Edward Alexander)",11394,https://en.wikipedia.org/wiki/E._Alexander_Powell
"Biddulph, J. (John)",11399,https://en.wikipedia.org/wiki/John_Biddulph
"O'Brien, Frederick",11400,https://en.wikipedia.org/wiki/Frederick_O%27Brien
"Marshall, Edison",11402,https://en.wikipedia.org/wiki/Edison_Marshall
"Holmes, Edric",11410,https://en.wikipedia.org/wiki/Edric_Holmes
"Williams, Albert Rhys",11414,https://en.wikipedia.org/wiki/Albert_Rhys_Williams
"Pye, Charles",11416,https://en.wikipedia.org/wiki/Charles_Pye_(engraver)
"Marie, de France, active 12th century",11417,https://en.wikipedia.org/wiki/Marie_de_France
"Henry, Alice",11424,https://en.wikipedia.org/wiki/Alice_Henry
"Louwerse, Pieter",11430,https://nl.wikipedia.org/wiki/Pieter_Louwerse
"Brewer, Ebenezer Cobham",11431,https://en.wikipedia.org/wiki/E._Cobham_Brewer
"Gould, Hannah Flagg",11432,https://en.wikipedia.org/wiki/Hannah_Flagg_Gould
"Ségur, Sophie, comtesse de",11434,https://fr.wikipedia.org/wiki/Comtesse_de_S%C3%A9gur
"Bunner, H. C. (Henry Cuyler)",11436,http://en.wikipedia.org/wiki/Henry_Cuyler_Bunner
"Saintine, X.-B. (Xavier-Boniface)",11441,https://fr.wikipedia.org/wiki/Saintine
"Collins, W. Lucas (William Lucas)",11448,https://en.wikipedia.org/wiki/William_Lucas_Collins
"Carey, William",11449,https://en.wikipedia.org/wiki/William_Carey_%28missionary%29
"Griffiths, Arthur",11451,https://en.wikipedia.org/wiki/Arthur_Griffiths_(author)
"Binet, Alfred",11453,https://fr.wikipedia.org/wiki/Alfred_Binet
"Sturge, Joseph",11454,https://en.wikipedia.org/wiki/Joseph_Sturge
"Hamel, Hendrik",11467,https://nl.wikipedia.org/wiki/Hendrik_Hamel
"Booth-Tucker, Frederick St. George De Lautour",11468,https://en.wikipedia.org/wiki/Frederick_Booth-Tucker
"Benezet, Anthony",11489,https://en.wikipedia.org/wiki/Anthony_Benezet
"Phillips, Ulrich Bonnell",11490,https://en.wikipedia.org/wiki/Ulrich_Bonnell_Phillips
"Rovetta, Gerolamo",11492,https://en.wikipedia.org/wiki/Gerolamo_Rovetta
"Bain, F. W. (Francis William)",11499,https://en.wikipedia.org/wiki/F._W._Bain
"Muls, Jozef",11500,https://nl.wikipedia.org/wiki/Jozef_Muls
"Thompson, William, Colonel",11508,https://en.wikipedia.org/wiki/William_Thompson_%28journalist%29
"King, Grace Elizabeth",11514,https://en.wikipedia.org/wiki/Grace_King
"Palacio Valdés, Armando",11529,https://en.wikipedia.org/wiki/Armando_Palacio_Vald%C3%A9s
"Pardoe, Miss (Julia)",11531,https://en.wikipedia.org/wiki/Julia_Pardoe
Theocritus,11533,https://en.wikipedia.org/wiki/Theocritus
"Stillman, William James",11546,https://en.wikipedia.org/wiki/William_James_Stillman
"Grinnell, George Bird",11547,https://en.wikipedia.org/wiki/George_Bird_Grinnell
"Goodrich, Samuel G. (Samuel Griswold)",11558,https://en.wikipedia.org/wiki/Samuel_Griswold_Goodrich
"Wright, Mabel Osgood",11561,https://en.wikipedia.org/wiki/Mabel_Osgood_Wright
"Galton, Francis",11562,https://en.wikipedia.org/wiki/Francis_Galton
"Bennett, John",11574,https://en.wikipedia.org/wiki/John_Bennett_(author)
"Scott, Robert Falcon",11579,https://en.wikipedia.org/wiki/Robert_Falcon_Scott
"Gibbs, George",11584,https://en.wikipedia.org/wiki/George_Fort_Gibbs
"Sedgwick, Susan Anne Livingston Ridley",11585,https://en.wikipedia.org/wiki/Susan_Anne_Ridley_Sedgwick
"Pack, Charles Lathrop",11587,https://en.wikipedia.org/wiki/Charles_Lathrop_Pack
"Balch, Thomas",11590,https://en.wikipedia.org/wiki/Thomas_Balch
"Reclus, Elisée",11598,https://fr.wikipedia.org/wiki/%C3%89lis%C3%A9e_Reclus
"Bell, Lilian",11608,https://en.wikipedia.org/wiki/Lilian_Bell
"Brown, Goold",11615,https://en.wikipedia.org/wiki/Goold_Brown
"Beers, Henry A. (Henry Augustin)",11618,https://en.wikipedia.org/wiki/Henry_Augustin_Beers
"Franklin, Miles",11620,https://en.wikipedia.org/wiki/Miles_Franklin
"Benson, Robert Hugh",11626,https://en.wikipedia.org/wiki/Robert_Hugh_Benson
"Wallas, Graham",11634,https://en.wikipedia.org/wiki/Graham_Wallas
"Barrili, Anton Giulio",11644,https://it.wikipedia.org/wiki/Anton_Giulio_Barrili
"Espina, Concha",11657,https://es.wikipedia.org/wiki/Concha_Espina
"Russell, George William Erskine",11665,https://en.wikipedia.org/wiki/George_W._E._Russell
"Romero de Terreros, Manuel, marqués de San Francisco",11669,https://es.wikipedia.org/wiki/Manuel_Romero_de_Terreros
"Schurman, Jacob Gould",11676,https://en.wikipedia.org/wiki/Jacob_Gould_Schurman
"Metastasio, Pietro",11684,https://it.wikipedia.org/wiki/Pietro_Metastasio
"Murray, James Augustus Henry, Sir",11694,https://en.wikipedia.org/wiki/James_Murray_(lexicographer)
"Mitrany, David",11716,https://en.wikipedia.org/wiki/David_Mitrany
"Robins, Edward",11717,https://en.wikipedia.org/wiki/Edward_Robins
"Zùccoli, Luciano",11724,http://it.wikipedia.org/wiki/Luciano_Zuccoli
"Putnam, George Haven",11728,https://en.wikipedia.org/wiki/George_Haven_Putnam
"Prévost, Marcel",11747,https://en.wikipedia.org/wiki/Marcel_Prévost
