Author,BookID,WikipediaLink
"Jacobi, Carl",22218,https://en.wikipedia.org/wiki/Carl_Richard_Jacobi
"Winterbotham, R. R. (Russell Robert)",22226,https://en.wikipedia.org/wiki/Russell_R._Winterbotham
"Moule, H. C. G. (Handley Carr Glyn)",22237,http://en.wikipedia.org/wiki/Handley_Moule
"Anderson, Poul",22239,https://en.wikipedia.org/wiki/Poul_Anderson
"Mathews, Cornelius",22248,http://en.wikipedia.org/wiki/Cornelius_Mathews
"Fox, Frank",22257,https://en.wikipedia.org/wiki/Frank_Fox_(author)
"Hawes, Stephen",22261,https://en.wikipedia.org/wiki/Stephen_Hawes
"Fournel, Victor",22266,https://fr.wikipedia.org/wiki/Victor_Fournel
"Guyon, Jeanne Marie Bouvier de la Motte",22269,http://en.wikipedia.org/wiki/Jeanne_Marie_Bouvier_de_la_Motte_Guyon
"Black, Margaret Moyes",22294,https://en.wikipedia.org/wiki/Margaret_Moyes_Black
"Arriaga, Manuel de",22299,http://pt.wikipedia.org/wiki/Manuel_de_Arriaga
"Weinbaum, Stanley G. (Stanley Grauman)",22301,http://en.wikipedia.org/wiki/Stanley_G._Weinbaum
"Wallace, F. L. (Floyd L.)",22319,http://en.wikipedia.org/wiki/F._L._Wallace
"Pessanha, Camilo Almeida",22330,http://pt.wikipedia.org/wiki/Camilo_Pessanha
"Studd, C. T. (Charles Thomas)",22331,http://en.wikipedia.org/wiki/Charles_Studd
"Garrett, Randall",22332,https://en.wikipedia.org/wiki/Randall_Garrett
Florian,22337,https://fr.wikipedia.org/wiki/Jean-Pierre_Claris_de_Florian
"Janifer, Laurence M.",22338,http://en.wikipedia.org/wiki/Laurence_Janifer
"Fleury de Chaboulon, Pierre Alexandre Édouard, baron",22345,https://fr.wikipedia.org/wiki/Fleury_de_Chaboulon
"Reuter, Christian",22355,http://de.wikipedia.org/wiki/Christian_Reuter
"Abercrombie, John",22364,https://en.wikipedia.org/wiki/John_Abercrombie_%28physician%29
"Hutton, William Holden",22366,https://en.wikipedia.org/wiki/William_Holden_Hutton
"Meyer, F. B. (Frederick Brotherton)",22376,http://en.wikipedia.org/wiki/Frederick_Brotherton_Meyer
"Villey, Pierre",22383,https://fr.wikipedia.org/wiki/Pierre_Villey
"Adams, Joseph Quincy",22397,https://en.wikipedia.org/wiki/Joseph_Quincy_Adams_Jr.
"Hopkins, Gerard Manley",22403,http://en.wikipedia.org/wiki/Gerard_Manley_Hopkins
"Martineau, Harriet",22410,http://en.wikipedia.org/wiki/Harriet_Martineau
"Cole, Everett B.",22426,http://en.wikipedia.org/wiki/Everett_B._Cole
"Jones, Owen",22427,https://en.wikipedia.org/wiki/Owen_Jones_(architect)
"Beirão, Mário Pires Gomes",22468,http://pt.wikipedia.org/wiki/M%C3%A1rio_Beir%C3%A3o
"Fort, Charles",22472,http://en.wikipedia.org/wiki/Charles_Fort
"Pennell, T. L. (Theodore Leighton)",22473,http://en.wikipedia.org/wiki/Theodore_Leighton_Pennell
"Sackville-West, V. (Victoria)",22476,https://en.wikipedia.org/wiki/Vita_Sackville-West
"Praga, Marco",22499,https://en.wikipedia.org/wiki/Marco_Praga
"Trusler, John",22500,https://en.wikipedia.org/wiki/John_Trusler
"Treves, Virginia",22503,https://it.wikipedia.org/wiki/Virginia_Tedeschi-Treves
"Pimentel, Alberto",22509,https://pt.wikipedia.org/wiki/Alberto_Pimentel
"Henschke, Alfred",22517,https://en.wikipedia.org/wiki/Klabund
"Samachson, Joseph",22524,http://en.wikipedia.org/wiki/Joseph_Samachson
"Jones, Raymond F.",22526,http://en.wikipedia.org/wiki/Raymond_F._Jones
"Sampson, Emma Speed",22532,https://en.wikipedia.org/wiki/Emma_Speed_Sampson
Jami,22535,http://en.wikipedia.org/wiki/Jami
"Wellman, Manly Wade",22538,https://en.wikipedia.org/wiki/Manly_Wade_Wellman
"Brackett, Leigh",22544,https://en.wikipedia.org/wiki/Leigh_Brackett
"Godwin, Tom",22549,http://en.wikipedia.org/wiki/Tom_Godwin
"La Harpe, Jean-François de",22558,http://en.wikipedia.org/wiki/Jean-Fran%C3%A7ois_de_La_Harpe
"Pohl, Frederik",22559,https://en.wikipedia.org/wiki/Frederik_Pohl
"Knight, Damon",22560,https://en.wikipedia.org/wiki/Damon_Francis_Knight
"Burgersdijk, L. A. J. (Leendert Alexander Johannes)",22562,https://nl.wikipedia.org/wiki/Leendert_Burgersdijk
"Le Goffic, Charles",22572,http://fr.wikipedia.org/wiki/Charles_Le_Goffic
"Leiber, Fritz",22579,https://en.wikipedia.org/wiki/Fritz_Leiber
"Harmon, Jim",22596,https://en.wikipedia.org/wiki/Jim_Harmon
"Karpinski, Louis Charles",22599,http://en.wikipedia.org/wiki/Louis_Charles_Karpinski
"Spofford, Ainsworth Rand",22608,https://en.wikipedia.org/wiki/Ainsworth_Rand_Spofford
"Grimarest, Jean-Léonor Le Gallois de",22613,http://fr.wikipedia.org/wiki/Grimarest
"Almada Negreiros, José de",22615,http://pt.wikipedia.org/wiki/Almada_Negreiros
"Bevan, E. J. (Edward John)",22620,https://en.wikipedia.org/wiki/Edward_John_Bevan
"Almeida, Fialho de",22622,http://pt.wikipedia.org/wiki/Fialho_de_Almeida
"Sprague, Charles",22626,http://en.wikipedia.org/wiki/Charles_Sprague_%28poet%29
"Pascoais, Teixeira de",22632,http://pt.wikipedia.org/wiki/Teixeira_de_Pascoaes
"Arnault, A.-V. (Antoine-Vincent)",22633,https://fr.wikipedia.org/wiki/Antoine-Vincent_Arnault
"Wright, Joseph",22636,https://en.wikipedia.org/wiki/Joseph_Wright_(linguist)
"Rapisardi, Mario",22641,https://en.wikipedia.org/wiki/Mario_Rapisardi
"Riehl, Wilhelm Heinrich",22649,http://de.wikipedia.org/wiki/Wilhelm_Heinrich_Riehl
"Kompert, Leopold",22663,http://en.wikipedia.org/wiki/Leopold_Kompert
"Senarens, Luis",22670,https://en.wikipedia.org/wiki/Luis_Senarens
"Abbott, G. F. (George Frederick)",22677,https://en.wikipedia.org/wiki/George_Frederick_Abbott
"Boto, António Tomás",22679,http://pt.wikipedia.org/wiki/Ant%C3%B3nio_Botto
"Spivak, John L. (John Louis)",22682,http://en.wikipedia.org/wiki/John_L._Spivak
"Furniss, Harry",22689,https://en.wikipedia.org/wiki/Harry_Furniss
"Palliser, Bury, Mrs.",22700,https://en.wikipedia.org/wiki/Fanny_Bury_Palliser
"Scott, Duncan Campbell",22717,http://en.wikipedia.org/wiki/Duncan_Campbell_Scott
"Winkel, L. A. te",22722,http://nl.wikipedia.org/wiki/L.A._te_Winkel
"Proença, Raul Sangreman",22723,http://en.wikipedia.org/wiki/Raul_Proen%C3%A7a
"Du Chaillu, Paul B. (Paul Belloni)",22727,https://en.wikipedia.org/wiki/Paul_Du_Chaillu
"Custance, Olive",22736,http://en.wikipedia.org/wiki/Olive_Custance
"Fanny, Aunt",22740,https://en.wikipedia.org/wiki/Frances_Elizabeth_Barrow
"Janson, Kristofer",22753,https://en.wikipedia.org/wiki/Kristofer_Janson
"Baird, Henry Martyn",22762,http://en.wikipedia.org/wiki/Henry_Martyn_Baird
"Carus, Paul",22782,http://en.wikipedia.org/wiki/Paul_Carus
"Power, Tyrone",22796,http://en.wikipedia.org/wiki/Tyrone_Power_%281795-1841%29
"Pennell, Elizabeth Robins",22800,http://en.wikipedia.org/wiki/Elizabeth_Robins_Pennell
"Dammer, Udo",22823,http://de.wikipedia.org/wiki/Carl_Lebrecht_Udo_Dammer
"Löns, Hermann",22824,https://en.wikipedia.org/wiki/Hermann_L%C3%B6ns
"Mukerji, Dhan Gopal",22848,http://en.wikipedia.org/wiki/Dhan_Gopal_Mukerji
"West, John",22849,http://en.wikipedia.org/wiki/Reverend_John_West
"Cripps, Arthur Shearly",22886,http://en.wikipedia.org/wiki/Arthur_Shearly_Cripps
"Rodó, José Enrique",22899,http://en.wikipedia.org/wiki/Jos%C3%A9_Enrique_Rod%C3%B3
"Blicher, Steen Steensen",22901,http://en.wikipedia.org/wiki/Steen_Steensen_Blicher
"James, Rajah of Sarawak",22903,http://en.wikipedia.org/wiki/James_Brooke
"Maine, Henry Sumner, Sir",22910,http://en.wikipedia.org/wiki/Henry_James_Sumner_Maine
"Coffin, Charles Carleton",22913,http://en.wikipedia.org/wiki/Charles_Carleton_Coffin
"Guilmin, A. (Adrien)",22917,https://fr.wikipedia.org/wiki/Adrien_Guilmin
"Bizet, Georges",22918,http://fr.wikipedia.org/wiki/Georges_Bizet
"Blish, James",22958,https://en.wikipedia.org/wiki/James_Blish
"Julian, George Washington",22959,https://en.wikipedia.org/wiki/George_Washington_Julian
"Stuck, Hudson",22965,http://en.wikipedia.org/wiki/Hudson_Stuck
"Budrys, Algis",22967,https://en.wikipedia.org/wiki/Algis_Budrys
"Harker, L. Allen (Lizzie Allen)",22999,https://en.wikipedia.org/wiki/Lizzie_Allen_Harker
"Vigée-Lebrun, Louise-Elisabeth",23019,https://en.wikipedia.org/wiki/%C3%89lisabeth-Louise_Vig%C3%A9e-Le_Brun
"Seacole, Mary",23031,http://en.wikipedia.org/wiki/Mary_Seacole
"Wilkinson, William Cleaver",23033,http://en.wikipedia.org/wiki/William_Cleaver_Wilkinson
"Mayer, Brantz",23034,https://en.wikipedia.org/wiki/Brantz_Mayer
"Ocantos, Carlos María",23035,http://es.wikipedia.org/wiki/Carlos_Mar%C3%ADa_Ocantos
"Romero, George A.",23053,http://en.wikipedia.org/wiki/George_A._Romero
"Treitschke, Heinrich von",23065,http://en.wikipedia.org/wiki/Heinrich_von_Treitschke
"Marcy, Randolph Barnes",23066,http://en.wikipedia.org/wiki/Randolph_B._Marcy
"Work, Milton C. (Milton Cooper)",23086,http://en.wikipedia.org/wiki/Milton_Work
"Lowndes, Robert W.",23091,https://en.wikipedia.org/wiki/Robert_A._W._Lowndes
"Wagner, Charles",23092,http://fr.wikipedia.org/wiki/Charles_Wagner
"Maréchal, Sylvain",23098,http://en.wikipedia.org/wiki/Sylvain_Mar%C3%A9chal
"De Morgan, Augustus",23100,https://en.wikipedia.org/wiki/Augustus_De_Morgan
"Aycock, Roger D.",23103,https://en.wikipedia.org/wiki/Roger_Dee
"Remondino, P. C. (Peter Charles)",23135,http://en.wikipedia.org/wiki/Peter_Charles_Remondino
"Hilary, Saint, Bishop of Poitiers",23143,http://en.wikipedia.org/wiki/Hilary_of_Poitiers
"MacApp, C. C.",23146,http://en.wikipedia.org/wiki/C._C._MacApp
"Tevis, Walter S.",23153,http://en.wikipedia.org/wiki/Walter_Tevis
"Smith, Harriet L. (Harriet Lummis)",23157,https://en.wikipedia.org/wiki/Harriet_Lummis_Smith
"Lafferty, R. A.",23161,http://en.wikipedia.org/wiki/R.A._Lafferty
"Hoffman, Charles Fenno",23167,http://en.wikipedia.org/wiki/Charles_Fenno_Hoffman
"O'Brien, Fitz James",23169,http://en.wikipedia.org/wiki/Fitz_James_O'Brien
"Ludlow, Fitz Hugh",23170,http://en.wikipedia.org/wiki/Fitz_Hugh_Ludlow
"Lefevre, Edwin",23171,https://en.wikipedia.org/wiki/Edwin_Lef%C3%A8vre
"Reynolds, Mack",23194,https://en.wikipedia.org/wiki/Mack_Reynolds
"Vega, Lope de",23206,https://es.wikipedia.org/wiki/Lope_de_Vega
"Eschstruth, Nataly von",23220,https://de.wikipedia.org/wiki/Nataly_von_Eschstruth
"Wildenbruch, Ernst von",23223,https://de.wikipedia.org/wiki/Ernst_von_Wildenbruch
"Young, Robert F.",23232,http://en.wikipedia.org/wiki/Robert_F._Young
"Dargan, Olive Tilford",23234,http://en.wikipedia.org/wiki/Olive_Tilford_Dargan
"Spearman, Frank H. (Frank Hamilton)",23242,http://en.wikipedia.org/wiki/Frank_H._Spearman
"Ettlinger, Karl",23243,http://de.wikipedia.org/wiki/Karl_Ettlinger
"Dutt, Toru",23245,http://en.wikipedia.org/wiki/Toru_Dutt
"Lawrence, Robert Means",23293,https://en.wikipedia.org/wiki/Robert_Means_Lawrence
"Nettelbeck, Joachim",23333,http://de.wikipedia.org/wiki/Joachim_Nettelbeck
"Ing, Dean Charles",23337,http://en.wikipedia.org/wiki/Dean_Ing
"Chagas, Manuel Pinheiro",23400,http://pt.wikipedia.org/wiki/Manuel_Joaquim_Pinheiro_Chagas
"Taylor, James Hudson",23438,http://en.wikipedia.org/wiki/Hudson_Taylor
"MacNutt, Francis Augustus",23466,https://en.wikipedia.org/wiki/Francis_Augustus_MacNutt
American Sunday-School Union,23478,https://en.wikipedia.org/wiki/InFaith
"Crosland, T. W. H. (Thomas William Hodgson)",23485,https://en.wikipedia.org/wiki/Thomas_William_Hodgson_Crosland
"Lee, John Doyle",23519,http://en.wikipedia.org/wiki/John_D._Lee
"La Brète, Jean de",23520,https://fr.wikipedia.org/wiki/Jean_de_La_Br%C3%A8te
"Pound, Ezra",23538,https://en.wikipedia.org/wiki/Ezra_Pound
"Robertson, Morgan",23539,http://en.wikipedia.org/wiki/Morgan_Robertson
"Holden, Edward S. (Edward Singleton)",23562,http://en.wikipedia.org/wiki/Edward_Singleton_Holden
"Long, Frank Belknap",23568,https://en.wikipedia.org/wiki/Frank_Belknap_Long
"Neville, Kris",23571,https://en.wikipedia.org/wiki/Kris_Ottman_Neville
"Camacho, Jorge",23586,http://eo.wikipedia.org/wiki/Jorge_Camacho
"Molard, Étienne",23596,http://fr.wikipedia.org/wiki/%C3%89tienne_Molard
"Caballero, Fernán",23600,https://en.wikipedia.org/wiki/Fern%C3%A1n_Caballero
"Harris, Corra",23607,http://en.wikipedia.org/wiki/Corra_May_Harris
"Flagg, James Montgomery",23611,http://en.wikipedia.org/wiki/James_Montgomery_Flagg
"Clay, John Cecil",23614,https://en.wikipedia.org/wiki/John_Cecil_Clay
"Figuier, Louis",23618,https://fr.wikipedia.org/wiki/Louis_Figuier
"Moore, John Trotwood",23637,https://en.wikipedia.org/wiki/John_Trotwood_Moore
"Prus, Bolesław",23646,http://en.wikipedia.org/wiki/Boles%C5%82aw_Prus
"Carrington, Hereward",23660,https://en.wikipedia.org/wiki/Hereward_Carrington
"Windsor, H. H. (Henry Haven)",23666,http://en.wikipedia.org/wiki/Henry_Haven_Windsor
"White, Gleeson",23668,http://en.wikipedia.org/wiki/Gleeson_White
"Schimper, A. F. W. (Andreas Franz Wilhelm)",23672,https://en.wikipedia.org/wiki/Andreas_Franz_Wilhelm_Schimper
"Leslie, Madeline",23683,http://en.wikipedia.org/wiki/Harriette_Newell_Woods_Baker
"Grave, João José",23687,http://pt.wikipedia.org/wiki/Jo%C3%A3o_Grave
"Arthur, Robert",23688,"http://en.wikipedia.org/wiki/Robert_Arthur,_Jr."
"Charles, Elizabeth Rundle",23704,https://en.wikipedia.org/wiki/Elizabeth_Charles
"Mikszáth, Kálmán",23740,https://en.wikipedia.org/wiki/K%C3%A1lm%C3%A1n_Miksz%C3%A1th
"Droysen, Johann Gustav",23756,http://de.wikipedia.org/wiki/Johann_Gustav_Droysen
"Pertwee, Roland",23757,http://en.wikipedia.org/wiki/Roland_Pertwee
"Donne, John",23772,https://en.wikipedia.org/wiki/John_donne
"Parkinson, James",23777,http://en.wikipedia.org/wiki/James_Parkinson
"Pain, Barry",23783,http://en.wikipedia.org/wiki/Barry_Pain
"Jia, Yi",23814,http://en.wikipedia.org/wiki/Jia_Yi
"Ji, Yun",23817,http://zh.wikipedia.org/wiki/%E7%B4%80%E6%98%80
"Whiting, Lilian",23820,https://en.wikipedia.org/wiki/Lilian_Whiting
"Wu, Jianren",23827,http://zh.wikipedia.org/wiki/%E5%90%B3%E6%B2%83%E5%A0%AF
"Sagard, Gabriel",23828,http://en.wikipedia.org/wiki/Gabriel_Sagard
"Ban, Gu",23841,http://en.wikipedia.org/wiki/Ban_Gu
Huineng,23844,http://en.wikipedia.org/wiki/Dajian_Huineng
"Tang, Xianzu",23849,http://en.wikipedia.org/wiki/Tang_Xianzu
"Liu, E",23850,http://zh.wikipedia.org/wiki/%E5%88%98%E9%B9%97
"Viterbo, Francisco Marques Sousa",23851,http://pt.wikipedia.org/wiki/Francisco_Marques_de_Sousa_Viterbo
"Huang, Zongxi",23855,http://en.wikipedia.org/wiki/Huang_Zongxi
"Thomas, Theodore L.",23872,https://en.wikipedia.org/wiki/Theodore_L._Thomas
"McNeile, H. C. (Herman Cyril)",23874,http://en.wikipedia.org/wiki/H._C._McNeile
"Xu, Hongzu",23876,http://en.wikipedia.org/wiki/Xu_Xiake
"Ostrander, Isabel",23885,http://en.wikipedia.org/wiki/Isabel_Ostrander
"Malling, Mathilda",23891,http://sv.wikipedia.org/wiki/Mathilda_Malling
"Wang, Shifu",23906,http://en.wikipedia.org/wiki/Wang_Shifu
"Li, Yu",23907,http://en.wikipedia.org/wiki/Li_Yu_%28author%29
"Du, Guangting",23915,http://zh.wikipedia.org/wiki/%E6%9D%9C%E5%85%89%E5%BA%AD
"Gréville, Henry",23939,https://fr.wikipedia.org/wiki/Henry_Gr%C3%A9ville
"Wu, Cheng'en",23962,http://en.wikipedia.org/wiki/Wu_Cheng'en
"Fei, Xin",23982,http://en.wikipedia.org/wiki/Fei_Xin
"Su, Manshu",23983,http://en.wikipedia.org/wiki/Su_Manshu
"Hayes, I. I. (Isaac Israel)",23986,https://en.wikipedia.org/wiki/Isaac_Israel_Hayes
"Egan, Maurice Francis",24003,https://en.wikipedia.org/wiki/Maurice_Francis_Egan
"Guan, Hanqing",24004,http://en.wikipedia.org/wiki/Guan_Hanqing
"Su, Shi",24028,http://en.wikipedia.org/wiki/Su_Shi
"Zamacois, Eduardo",24031,https://es.wikipedia.org/wiki/Eduardo_Zamacois
"Wu, Jingzi",24032,http://en.wikipedia.org/wiki/Wu_Jingzi
"Sunzi, approximately 5th century",24038,http://en.wikipedia.org/wiki/Sun_Tzu_(mathematician)
"Hong, Zicheng, active 1596",24040,http://en.wikipedia.org/wiki/Hong_Zicheng
"Cao, Zhi",24041,http://en.wikipedia.org/wiki/Cao_Zhi
"Lu, Xun",24042,http://en.wikipedia.org/wiki/Lu_Xun
"Liu, Yiqing",24047,http://zh.wikipedia.org/wiki/%E5%8A%89%E7%BE%A9%E6%85%B6
"Han, Fei",24049,http://en.wikipedia.org/wiki/Han_Feizi
"Bai, Xingjian",24051,http://zh.wikipedia.org/wiki/%E7%99%BD%E8%A1%8C%E7%B0%A1
"Guo, Pu",24058,http://en.wikipedia.org/wiki/Guo_Pu
"Liu, An",24059,http://en.wikipedia.org/wiki/Liu_An
"Li, Bai",24060,http://en.wikipedia.org/wiki/Li_Po
"Chesterton, Cecil",24062,https://en.wikipedia.org/wiki/Cecil_Chesterton
"Leale, Charles Augustus",24088,http://en.wikipedia.org/wiki/Charles_Leale
"Nervander, Johan Jacob",24100,http://fi.wikipedia.org/wiki/Johan_Jakob_Nervander
"Wang, Guowei",24112,http://en.wikipedia.org/wiki/Wang_Guowei
"Boreham, Frank",24134,http://en.wikipedia.org/wiki/Frank_W._Boreham
"Feng, Menglong",24141,http://en.wikipedia.org/wiki/Feng_Menglong
"Richardson, Robert S. (Robert Shirley)",24150,http://en.wikipedia.org/wiki/R._S._Richardson
"Ling, Mengchu",24162,http://en.wikipedia.org/wiki/Ling_Mengchu
"Zweig, Stefan",24173,https://en.wikipedia.org/wiki/Stefan_Zweig
"Sudermann, Clara",24174,http://de.wikipedia.org/wiki/Clara_Sudermann
"Walser, Robert",24176,http://en.wikipedia.org/wiki/Robert_Walser_%28writer%29
Mencius,24178,http://en.wikipedia.org/wiki/Mencius
"Caminha, Adolfo Ferreira",24190,http://en.wikipedia.org/wiki/Adolfo_Caminha
"Palamas, Kostes",24191,http://en.wikipedia.org/wiki/Kostis_Palamas
"Anstey, F.",24197,https://en.wikipedia.org/wiki/Thomas_Anstey_Guthrie
"Skowronnek, Richard",24206,http://de.wikipedia.org/wiki/Richard_Skowronnek
"Sima, Qian",24226,http://en.wikipedia.org/wiki/Sima_Qian
"Liu, Xu",24229,http://zh.wikipedia.org/wiki/%E5%88%98%E6%98%AB
"Kong, Shangren",24234,http://en.wikipedia.org/wiki/Kong_Shangren
"Binning, Hugh",24238,http://en.wikipedia.org/wiki/Hugh_Binning
"Mo, Di",24240,http://en.wikipedia.org/wiki/Mozi
"Moore, Ward",24246,http://en.wikipedia.org/wiki/Ward_Moore
"Montesquieu, Charles de Secondat, baron de",24260,http://en.wikipedia.org/wiki/Charles_de_Secondat%2C_baron_de_Montesquieu
"Dauthendey, Max",24266,https://en.wikipedia.org/wiki/Max_Dauthendey
Onkel Adam,24279,http://sv.wikipedia.org/wiki/Carl_Anton_Wetterbergh
"Gildersleeve, Basil L. (Basil Lanneau)",24281,http://en.wikipedia.org/wiki/Basil_Lanneau_Gildersleeve
"Gounod, Charles",24325,https://en.wikipedia.org/wiki/Charles_Gounod
"Redondo, Manuel Ferreira Garcia",24344,http://pt.wikipedia.org/wiki/Manuel_Ferreira_Garcia_Redondo
"Thayer, Ella Cheever",24353,https://en.wikipedia.org/wiki/Ella_Cheever_Thayer
"Sloane, William Milligan",24360,http://en.wikipedia.org/wiki/William_Milligan_Sloane
"Kerschensteiner, Georg",24367,http://de.wikipedia.org/wiki/Georg_Michael_Kerschensteiner
"Peabody, Francis Greenwood",24373,http://en.wikipedia.org/wiki/Francis_Greenwood_Peabody
"Karisto, Arvi",24381,http://fi.wikipedia.org/wiki/Arvi_A._Karisto
"Steinhausen, Heinrich",24390,http://de.wikipedia.org/wiki/Heinrich_Steinhausen
"McComas, J. Francis",24399,http://en.wikipedia.org/wiki/J._Francis_McComas
"Saunders, William",24402,https://en.wikipedia.org/wiki/William_Saunders_(botanist)
"Wainwright, Jonathan Mayhew",24404,http://en.wikipedia.org/wiki/Jonathan_Mayhew_Wainwright_I
"Force, M. F. (Manning Ferguson)",24438,http://en.wikipedia.org/wiki/Manning_Force
"Johnson, Charles, active 1724-1731",24439,http://en.wikipedia.org/wiki/Charles_Johnson_%28pirate_biographer%29
"Stepniak, S.",24447,http://en.wikipedia.org/wiki/Sergei_Kravchinski
"Aakjær, Jeppe",24486,https://da.wikipedia.org/wiki/Jeppe_Aakj%C3%A6r
"Smith, E. Boyd (Elmer Boyd)",24487,https://en.wikipedia.org/wiki/Elmer_Boyd_Smith
"Greville, Charles",24504,http://en.wikipedia.org/wiki/Charles_Cavendish_Fulke_Greville
"Steiner, Rudolf",24507,https://en.wikipedia.org/wiki/Rudolf_Steiner
"Bernstein, Eduard",24523,http://en.wikipedia.org/wiki/Eduard_Bernstein
"Privat, Edmond",24525,http://en.wikipedia.org/wiki/Edmond_Privat
"Ignatius, of Loyola, Saint",24534,http://en.wikipedia.org/wiki/Ignatius_of_loyola
"Grier, Sydney C.",24535,https://en.wikipedia.org/wiki/Hilda_Gregg
"French, John Denton Pinkstone, Earl of Ypres",24538,http://en.wikipedia.org/wiki/John_French%2C_1st_Earl_of_Ypres
"Chittenden, L. E. (Lucius Eugene)",24561,http://en.wikipedia.org/wiki/Lucius_E._Chittenden
"Richthofen, Manfred, Freiherr von",24572,http://de.wikipedia.org/wiki/Manfred_von_Richthofen
"Lorenc, František Vladimír",24575,http://eo.wikipedia.org/wiki/Francisko_Valdomiro_Lorenz
"Toomer, Jean",24576,https://en.wikipedia.org/wiki/Jean_Toomer
"Sears, George Washington",24579,http://en.wikipedia.org/wiki/George_Washington_Sears
"Langstroth, L. L. (Lorenzo Lorraine)",24583,http://en.wikipedia.org/wiki/L._L._Langstroth
"Younger, Cole",24585,http://en.wikipedia.org/wiki/Cole_Younger
"Black, Joseph",24591,http://en.wikipedia.org/wiki/Joseph_Black
"Scott, Emmett J. (Emmett Jay)",24627,https://en.wikipedia.org/wiki/Emmett_Jay_Scott
"Lemay, Pamphile",24636,http://fr.wikipedia.org/wiki/Pamphile_Lemay
"Bowen, Francis",24648,http://en.wikipedia.org/wiki/Francis_Bowen
"Whistler, James McNeill",24650,http://en.wikipedia.org/wiki/James_McNeill_Whistler
"Ritchie, Anna Cora Ogden Mowatt",24664,http://en.wikipedia.org/wiki/Anna_Cora_Mowatt
"Nievelt, Carel van",24675,http://en.wikipedia.org/wiki/Carel_van_Nievelt
"Busoni, Ferruccio",24677,http://en.wikipedia.org/wiki/Ferruccio_Busoni
"Webster, Marie D. (Marie Daugherty)",24682,http://en.wikipedia.org/wiki/Marie_Webster
"Scudder, Horace Elisha",24697,https://en.wikipedia.org/wiki/Horace_Scudder
"Hummel, Abraham H.",24717,http://en.wikipedia.org/wiki/Howe_and_Hummel
"Montessori, Maria",24727,http://it.wikipedia.org/wiki/Maria_Montessori
"Xin, Qiji",24733,http://en.wikipedia.org/wiki/Xin_Qiji
"Drake, Samuel Adams",24741,https://en.wikipedia.org/wiki/Samuel_Adams_Drake
"Achenwall, Gottfried",24752,https://de.wikipedia.org/wiki/Gottfried_Achenwall
"Denney, James",24757,http://en.wikipedia.org/wiki/James_Denney
"Krafft-Ebing, R. von (Richard)",24766,https://en.wikipedia.org/wiki/Richard_von_Krafft-Ebing
"Bechstein, Ludwig",24782,http://de.wikipedia.org/wiki/Ludwig_Bechstein
