BookId,Author,WikipediaLink,WikidataId,DateOfBirth,DateOfDeath,CountryOfCitizenship,Occupation,LanguagesSpokenWrittenOrSigned,Genre,FieldOfWork,MemberOf,EducatedAt,InfluencedBy
6124,"Richardson, Samuel",https://en.wikipedia.org/wiki/Samuel_Richardson,Q295941,1687-08-19T00:00:00Z,1761-07-04T00:00:00Z,Kingdom of England,novelist,English,Sentimentalism,,,,
47109,"Smith, Joseph F. (Joseph Fielding)",http://en.wikipedia.org/wiki/Joseph_F._Smith,Q982197,1838-11-13T00:00:00Z,1918-11-19T00:00:00Z,United States of America,prophet,,,,,,
2587,"Calderón de la Barca, Pedro",https://en.wikipedia.org/wiki/Pedro_Calderón_de_la_Barca,Q170800,1600-01-17T00:00:00Z,1681-05-25T00:00:00Z,Spain,priest,Spanish,poetry,,Order of Santiago,Colegio Imperial de Madrid,
58977,Ghazzali,https://en.wikipedia.org/wiki/Al-Ghazali,Q9546,1058-01-01T00:00:00Z,1111-12-26T00:00:00Z,Seljuk Empire,philosopher,Persian,,Sufism,,,
62374,"Ege, Otto F.",https://en.wikipedia.org/wiki/Otto_Ege,Q7109575,1888-01-01T00:00:00Z,1951-01-01T00:00:00Z,,art collector,,,,,,
20946,"Thomson, A. T., Mrs.",https://en.wikipedia.org/wiki/Katherine_Thomson_(writer),Q6376560,1797-01-01T00:00:00Z,1862-01-01T00:00:00Z,,historian,,,,,,
65755,"Dillwyn, E. A. (Elizabeth Amy)",https://en.wikipedia.org/wiki/Amy_Dillwyn,Q4749165,1845-05-16T00:00:00Z,1935-12-13T00:00:00Z,Wales,industrialist,English,,,,,
2463,"Hichens, Robert",https://en.wikipedia.org/wiki/Robert_Hichens_(writer),Q2037944,1864-11-14T00:00:00Z,1950-07-20T00:00:00Z,United Kingdom of Great Britain and Ireland,science fiction writer,English,,,,Royal College of Music,
4509,"Hall, Bolton",https://en.wikipedia.org/wiki/Bolton_Hall_(activist),Q4940179,1854-08-05T00:00:00Z,1938-12-10T00:00:00Z,,lawyer,,,,,,
17484,"Kate, J. J. L. ten (Jan Jakob Lodewijk)",http://nl.wikipedia.org/wiki/Jan_Jakob_Lodewijk_ten_Kate,Q1869897,1819-12-23T00:00:00Z,1898-12-26T00:00:00Z,Kingdom of the Netherlands,poet,Dutch,,,Koninklijke Academie voor Nederlandse Taal- en Letterkunde,Utrecht University,
6587,"Dell, Floyd",https://en.wikipedia.org/wiki/Floyd_Dell,Q679659,1887-06-28T00:00:00Z,1969-07-23T00:00:00Z,United States of America,poet,,,,,,
10908,United States. War Department,https://en.wikipedia.org/wiki/United_States_Department_of_War,Q1143596,,,,,,,,,,
29207,"Zangwill, Louis",http://en.wikipedia.org/wiki/Louis_Zangwill,Q15502915,1869-07-25T00:00:00Z,1938-01-01T00:00:00Z,,teacher,,,,,,
10215,"Rovani, Giuseppe",https://en.wikipedia.org/wiki/Giuseppe_Rovani,Q921991,1818-01-12T00:00:00Z,1874-01-26T00:00:00Z,Kingdom of Italy,writer,Italian,,,,,
17150,"Hammurabi, King of Babylonia",http://en.wikipedia.org/wiki/Hammurabi,Q36359,-1809-01-01T00:00:00Z,-1749-01-01T00:00:00Z,Babylonia,king,Akkadian,,,,,
38649,"Palmer, Edward",http://en.wikipedia.org/wiki/Edward_Palmer_(Australian_politician),Q5344749,1842-01-01T00:00:00Z,1899-01-01T00:00:00Z,,politician,,,,,,
18685,"Acton, John Emerich Edward Dalberg Acton, Baron",https://en.wikipedia.org/wiki/John_Dalberg-Acton%2C_1st_Baron_Acton,Q311778,1834-01-10T00:00:00Z,1902-06-19T00:00:00Z,United Kingdom of Great Britain and Ireland,pedagogue,English,,history,Bavarian Academy of Sciences and Humanities,Ludwig Maximilian University of Munich,
14529,Cynewulf,https://en.wikipedia.org/wiki/Cynewulf,Q560915,0900-01-01T00:00:00Z,0900-01-01T00:00:00Z,,writer,Old English,,,,,
4719,"Richardson, Major (John)",https://en.wikipedia.org/wiki/John_Richardson_%28author%29,Q15506292,1796-10-04T00:00:00Z,1852-05-12T00:00:00Z,United Kingdom of Great Britain and Ireland,novelist,English,,,,,
7017,"Cole, Fay-Cooper",https://en.wikipedia.org/wiki/Fay-Cooper_Cole,Q5438879,1881-01-01T00:00:00Z,1961-09-03T00:00:00Z,United States of America,anthropologist,English,,,,,
7282,"Plautus, Titus Maccius",https://en.wikipedia.org/wiki/Plautus,Q47160,-0249-01-01T00:00:00Z,-0183-01-01T00:00:00Z,Ancient Rome,poet,Latin,,,,,
36767,"Frothingham, Octavius Brooks",http://en.wikipedia.org/wiki/Octavius_Brooks_Frothingham,Q7076829,1822-11-26T00:00:00Z,1895-11-27T00:00:00Z,,biographer,English,,,,Harvard College,
60275,"Kellogg, Charlotte",https://en.wikipedia.org/wiki/Charlotte_Kellogg,Q29840747,1874-01-01T00:00:00Z,1960-05-08T00:00:00Z,,activist,,,,,"University of California, Berkeley",
4712,"Day, Holman",https://en.wikipedia.org/wiki/Holman_Day,Q15489319,1865-11-06T00:00:00Z,1935-02-19T00:00:00Z,United States of America,novelist,,,,,Colby College,
6479,"Traill, Catharine Parr Strickland",https://en.wikipedia.org/wiki/Catharine_Parr_Traill,Q455349,1802-01-09T00:00:00Z,1899-08-29T00:00:00Z,Canada,scientific illustrator,English,,botany,,,
62670,"Thoma, Hans",https://en.wikipedia.org/wiki/Hans_Thoma,Q678094,1839-10-02T00:00:00Z,1924-11-07T00:00:00Z,German Empire,printmaker,German,portrait,,,,
4316,"Dellenbaugh, Frederick Samuel",https://en.wikipedia.org/wiki/Frederick_Samuel_Dellenbaugh,Q2413856,1853-01-01T00:00:00Z,1935-01-01T00:00:00Z,United States of America,explorer,,,,,,
61683,"Harris, Joseph",https://en.wikipedia.org/wiki/Joseph_Harris_(astronomer),Q6283815,1704-01-01T00:00:00Z,1764-09-26T00:00:00Z,Great Britain,blacksmith,English,,,,,
11216,"Price, Edith Ballinger",https://en.wikipedia.org/wiki/Edith_B._Price,Q5338497,1897-01-01T00:00:00Z,1997-01-01T00:00:00Z,United States of America,children's writer,,,writer,,,
20703,"Colet, Louise",https://en.wikipedia.org/wiki/Louise_Colet,Q442928,1810-08-15T00:00:00Z,1876-03-08T00:00:00Z,France,poet,French,,poetry,,,
805,"Fitzgerald, F. Scott (Francis Scott)",https://en.wikipedia.org/wiki/F._Scott_Fitzgerald,Q93354,1896-09-24T00:00:00Z,1940-12-21T00:00:00Z,United States of America,novelist,English,,,,Nardin Academy,
65852,"Ursin, N. R. af (Nils Robert)",https://en.wikipedia.org/wiki/Nils_Robert_af_Ursin,Q6220501,1854-04-18T00:00:00Z,1936-05-08T00:00:00Z,Finland,politician,Finnish,,,,University of Helsinki,
27841,"Rahkonen, Aleksanteri",http://fi.wikipedia.org/wiki/Aleksanteri_Rahkonen,Q11850687,1841-06-26T00:00:00Z,1877-05-01T00:00:00Z,Grand Duchy of Finland,poet,Finnish,,,,,
27664,"Lamarck, Jean Baptiste Pierre Antoine de Monet de",http://fr.wikipedia.org/wiki/Jean-Baptiste_de_Lamarck,Q82122,1744-08-01T00:00:00Z,1829-12-18T00:00:00Z,France,paleontologist,English,,botany,French Academy of Sciences,,
30005,"Koenigsberger, Leo",http://de.wikipedia.org/wiki/Leo_Koenigsberger,Q68531,1837-10-15T00:00:00Z,1921-12-15T00:00:00Z,Germany,mathematician,German,,mathematics,Royal Prussian Academy of Sciences,Heidelberg University,
8869,"Stephens, Robert Neilson",https://en.wikipedia.org/wiki/Robert_Neilson_Stephens,Q7347990,1867-07-22T00:00:00Z,1906-01-20T00:00:00Z,United States of America,novelist,,,,,,
19830,"Moody, Dwight Lyman",https://en.wikipedia.org/wiki/Dwight_L._Moody,Q453218,1837-02-05T00:00:00Z,1899-12-22T00:00:00Z,United States of America,evangelist,English,,,,,
10961,"Lambert Chambers, Mrs.",https://en.wikipedia.org/wiki/Dorothea_Douglass_Lambert_Chambers,Q53369,1878-09-03T00:00:00Z,1960-01-07T00:00:00Z,United Kingdom,field hockey player,English,,,,,
9793,"Bentwich, Norman",https://en.wikipedia.org/wiki/Norman_Bentwich,Q7051963,1883-02-28T00:00:00Z,1971-04-08T00:00:00Z,United Kingdom,university teacher,English,,,,Trinity College,
56427,"Pettigrew, James Bell",https://en.wikipedia.org/wiki/James_Bell_Pettigrew,Q6129630,1832-05-26T00:00:00Z,1908-01-30T00:00:00Z,United Kingdom of Great Britain and Ireland,ornithologist,,,,Royal Society,University of Edinburgh,
20709,"Hedin, Sven Anders",https://fi.wikipedia.org/wiki/Sven_Hedin,Q154759,1865-02-19T00:00:00Z,1952-11-26T00:00:00Z,Sweden,political scientist,Swedish,,geography,Royal Swedish Academy of Sciences,Stockholm University,
64195,"Bennett, G. J. (George John)",https://en.wikipedia.org/wiki/George_John_Bennett,Q5541109,1800-01-01T00:00:00Z,1879-01-01T00:00:00Z,Great Britain,actor,,Shakespearean comedy,,,,
33095,"Lummis, Charles Fletcher",https://en.wikipedia.org/wiki/Charles_Fletcher_Lummis,Q2959074,1859-03-01T00:00:00Z,1928-01-01T00:00:00Z,United States of America,photographer,English,,,American Academy of Arts and Letters,Harvard University,
19669,"Durham, M. E. (Mary Edith)",http://en.wikipedia.org/wiki/Edith_Durham,Q287994,1863-12-08T00:00:00Z,1944-11-15T00:00:00Z,United Kingdom,painter,English,,,,Bedford College,
18978,"Mathews, R. H. (Robert Hamilton)",http://en.wikipedia.org/wiki/R._H._Mathews,Q7273672,1841-01-01T00:00:00Z,1918-01-01T00:00:00Z,Australia,linguist,English,,,,,
60861,University of Idaho,https://en.wikipedia.org/wiki/University_of_Idaho,Q1854488,,,,,,,,Pac-12 Conference,,
15290,"Alden, Raymond MacDonald",http://en.wikipedia.org/wiki/Raymond_Macdonald_Alden,Q7298987,1873-01-01T00:00:00Z,1924-09-27T00:00:00Z,United States of America,biographer,,,,,University of Pennsylvania,
5008,"Sheldon, Georgie, Mrs.",https://en.wikipedia.org/wiki/Sarah_Elizabeth_Forbush_Downs,Q13562984,1843-01-01T00:00:00Z,1926-01-01T00:00:00Z,United States of America,novelist,,,,,,
62943,"Schwarzkopf, Nikolaus",https://de.wikipedia.org/wiki/Nikolaus_Schwarzkopf,Q1991680,1884-03-27T00:00:00Z,1962-10-17T00:00:00Z,Germany,author,German,,,,,
9862,"Hastings, Milo",https://en.wikipedia.org/wiki/Milo_Hastings,Q6860314,1884-06-28T00:00:00Z,1957-02-25T00:00:00Z,,inventor,,,,,,
39769,"Tweedale, Violet",http://en.wikipedia.org/wiki/Violet_Tweedale,Q7933288,1862-01-01T00:00:00Z,1936-12-19T00:00:00Z,United Kingdom,writer,English,,,,,
1246,"Aiken, Conrad",https://en.wikipedia.org/wiki/Conrad_Aiken,Q380645,1889-08-05T00:00:00Z,1973-08-17T00:00:00Z,United States of America,literary critic,English,,,American Academy of Arts and Letters,Harvard University,
4981,"Andrews, C. C. (Christopher Columbus)",https://en.wikipedia.org/wiki/Christopher_Columbus_Andrews,Q5112139,1829-10-27T00:00:00Z,1922-09-21T00:00:00Z,United States of America,military officer,English,,,,United States Military Academy,
14142,"Rohlfs, Gerhard",https://de.wikipedia.org/wiki/Gerhard_Rohlfs_%28Afrikaforscher%29,Q63209,1831-04-14T00:00:00Z,1896-06-02T00:00:00Z,German Reich,explorer,German,,botany,Berlin Geographical Society,Heidelberg University,
60376,"Blanco-Fombona, Rufino",https://es.wikipedia.org/wiki/Rufino_Blanco_Fombona,Q3082880,1874-06-17T00:00:00Z,1944-10-16T00:00:00Z,Venezuela,writer,Spanish,,,,,
11113,"Cairns, John",https://en.wikipedia.org/wiki/John_Cairns_(1857%E2%80%931922),Q6224774,1857-04-13T00:00:00Z,1922-05-13T00:00:00Z,,biographer,,,,,University of Edinburgh,
34424,"Schieber, Anna",https://de.wikipedia.org/wiki/Anna_Schieber,Q563171,1867-12-12T00:00:00Z,1945-08-07T00:00:00Z,Germany,author,German,,,,,
5045,"Carter, Jimmy",https://en.wikipedia.org/wiki/Jimmy_Carter,Q23685,1924-10-01T00:00:00Z,,United States of America,farmer,English,,gun control,American Academy of Arts and Sciences,Union College,
12629,"Sapir, Edward",https://en.wikipedia.org/wiki/Edward_Sapir,Q191095,1884-01-26T00:00:00Z,1939-02-04T00:00:00Z,United States of America,anthropologist,Yiddish,,linguistics,American Academy of Arts and Sciences,Columbia University,
11012,"Johnson, James Weldon",https://en.wikipedia.org/wiki/James_Weldon_Johnson,Q478450,1871-06-17T00:00:00Z,1938-06-26T00:00:00Z,United States of America,politician,English,,,NAACP,Columbia University,
17853,"De Amicis, Edmondo",https://it.wikipedia.org/wiki/Edmondo_De_Amicis,Q240576,1846-10-21T00:00:00Z,1908-03-11T00:00:00Z,Kingdom of Italy,politician,Italian,children's literature,,Accademia della Crusca,,
4992,"Pyrnelle, Louise Clarke",https://en.wikipedia.org/wiki/Louise_Clarke_Pyrnelle,Q13563064,1850-06-19T00:00:00Z,1907-08-26T00:00:00Z,United States of America,novelist,,,,,,
28328,"Brownlow, William Gannaway",http://en.wikipedia.org/wiki/William_Gannaway_Brownlow,Q181727,1805-08-29T00:00:00Z,1877-04-29T00:00:00Z,United States of America,journalist,English,,,,,
14181,"Vuillier, Gaston",https://fr.wikipedia.org/wiki/Gaston_Vuillier,Q3099188,1845-01-01T00:00:00Z,1915-02-02T00:00:00Z,France,illustrator,French,,,,,
12600,"Lynd, Robert",https://en.wikipedia.org/wiki/Robert_Wilson_Lynd,Q7351163,1879-04-20T00:00:00Z,1949-10-06T00:00:00Z,Republic of Ireland,journalist,,,,,Queen's University Belfast,
6589,"Fyffe, Charles Alan",https://en.wikipedia.org/wiki/Charles_Alan_Fyffe,Q15976253,1845-01-01T00:00:00Z,1892-01-01T00:00:00Z,,historian,,,,,,
2056,"Smith, George",https://en.wikipedia.org/wiki/George_Smith_(1833%E2%80%931919),Q18910683,1833-04-24T00:00:00Z,1919-01-01T00:00:00Z,Scotland,historian,English,,,,University of Edinburgh,
35690,"Thurston, Edgar",http://en.wikipedia.org/wiki/Edgar_Thurston,Q5337491,1855-01-01T00:00:00Z,1935-01-01T00:00:00Z,United Kingdom,botanist,English,,botany,,King's College London,
35371,"Gottschall, Rudolf von",http://en.wikipedia.org/wiki/Rudolf_von_Gottschall,Q96796,1823-09-30T00:00:00Z,1909-03-21T00:00:00Z,Kingdom of Prussia,chess player,German,,,Q435395,Herzog-Albrechts-Schule,
50882,"Balfour, John Hutton",https://en.wikipedia.org/wiki/John_Hutton_Balfour,Q510424,1808-09-15T00:00:00Z,1884-02-11T00:00:00Z,United Kingdom of Great Britain and Ireland,botanist,English,,bryology,Royal Society of Edinburgh,Royal High School,
46880,"Casper, Johann Ludwig",http://de.wikipedia.org/wiki/Johann_Ludwig_Casper,Q95534,1796-03-11T00:00:00Z,1864-02-24T00:00:00Z,Germany,pediatrician,German,,,,,
1397,"Volney, C.-F. (Constantin-François)","https://en.wikipedia.org/wiki/Constantin_Fran%C3%A7ois_de_Chasseb%C5%93uf,_comte_de_Volney",Q466093,1757-02-03T00:00:00Z,1820-04-25T00:00:00Z,France,explorer,French,,,American Philosophical Society,,
59888,"Törngren, Johannes Agapetus",https://fi.wikipedia.org/wiki/Johan_Agapetus_T%C3%B6rngren,Q6218252,1772-08-18T00:00:00Z,1859-05-17T00:00:00Z,Sweden-Finland,physician,,,,,Royal Academy of Turku,
34422,"Coquiot, Gustave",http://fr.wikipedia.org/wiki/Gustave_Coquiot,Q3121141,1865-09-24T00:00:00Z,1926-06-06T00:00:00Z,France,writer,French,,,,,
38024,"Waugh, F. A. (Frank Albert)",http://en.wikipedia.org/wiki/Frank_Albert_Waugh,Q5484965,1869-07-08T00:00:00Z,1943-03-20T00:00:00Z,United States of America,landscape architect,,,,,University of Massachusetts Amherst,
35466,"Ward, Leslie, Sir",http://en.wikipedia.org/wiki/Leslie_Ward,Q920924,1851-11-21T00:00:00Z,1922-05-15T00:00:00Z,United Kingdom of Great Britain and Ireland,painter,,caricature,,,Eton College,
64271,"Mackenzie, Kenneth R. H. (Kenneth Robert Henderson)",https://en.wikipedia.org/wiki/Kenneth_R._H._Mackenzie,Q6390613,1833-10-31T00:00:00Z,1886-07-03T00:00:00Z,United Kingdom of Great Britain and Ireland,translator,German,,,,,
56685,"Rich, Ben. E. (Benjamin Erastus)",https://en.wikipedia.org/wiki/Ben_E._Rich,Q16058646,1855-01-01T00:00:00Z,1913-01-01T00:00:00Z,United States of America,novelist,,,,,,
17924,"Forssman, Edith",https://fi.wikipedia.org/wiki/Edith_Forssman,Q4948588,1856-08-01T00:00:00Z,1928-10-11T00:00:00Z,Finland,writer,,,,,,
2067,"Ossendowski, Ferdynand Antoni",https://en.wikipedia.org/wiki/Ferdynand_Antoni_Ossendowski,Q1392335,1878-06-08T00:00:00Z,1945-01-03T00:00:00Z,Russian Empire,biologist,Russian,short story,,Society for the Study of the Amur Region,Imperial St. Petersburg University,
33299,"Kidder, Daniel P. (Daniel Parish)",https://en.wikipedia.org/wiki/Daniel_Parish_Kidder,Q5218384,1815-10-18T00:00:00Z,1891-07-29T00:00:00Z,United States of America,theologian,English,,,,Wesleyan University,
49079,"Benamozegh, Elia",http://en.wikipedia.org/wiki/Elijah_Benamozegh,Q783344,1823-04-24T00:00:00Z,1900-02-06T00:00:00Z,Kingdom of Italy,rabbi,Italian,,,,,
64819,"Bruce, Roscoe Conkling",https://en.wikipedia.org/wiki/Roscoe_Conkling_Bruce,Q7367503,1879-04-21T00:00:00Z,1950-08-16T00:00:00Z,United States of America,editor,English,,,Phi Beta Kappa Society,Phillips Exeter Academy,
398,"Platt, Rutherford Hayes",https://en.wikipedia.org/wiki/Rutherford_Platt,Q52155487,1894-01-01T00:00:00Z,1975-01-01T00:00:00Z,,naturalist,,,,,Yale University,
36526,"Maciejowski, Wacław Aleksander",http://pl.wikipedia.org/wiki/Wac%C5%82aw_Aleksander_Maciejowski,Q4285875,1792-09-10T00:00:00Z,1883-02-10T00:00:00Z,Polish–Lithuanian Commonwealth,historian,Polish,,history,Society of Serbian Letters,University of Warsaw,
14154,"Birkhead, Edith",https://en.wikipedia.org/wiki/Edith_Birkhead,Q5338501,1889-01-01T00:00:00Z,1951-01-01T00:00:00Z,United Kingdom,literary critic,English,,,,,
15907,"Grégoire, Henri",http://fr.wikipedia.org/wiki/Henri_Grégoire,Q561218,1750-12-04T00:00:00Z,1831-05-28T00:00:00Z,France,politician,French,,,Académie des Inscriptions et Belles-Lettres,University of Pont-à-Mousson,
24402,"Saunders, William",https://en.wikipedia.org/wiki/William_Saunders_(botanist),Q6811116,1822-12-07T00:00:00Z,1900-09-11T00:00:00Z,United States of America,horticulturist,,,,,,
43975,"Niven, Frederick",https://en.wikipedia.org/wiki/Frederick_Niven,Q18911829,1878-03-03T00:00:00Z,1944-01-30T00:00:00Z,,writer,,,,,,
27789,"Allain, Marcel",http://en.wikipedia.org/wiki/Marcel_Allain,Q971735,1885-09-15T00:00:00Z,1969-08-25T00:00:00Z,France,journalist,French,detective fiction,,Société des gens de lettres,Lycée Janson-de-Sailly,
55919,"Duff, E. Gordon (Edward Gordon)",https://en.wikipedia.org/wiki/Edward_Gordon_Duff,Q5343138,1863-02-16T00:00:00Z,1924-09-28T00:00:00Z,United Kingdom of Great Britain and Ireland,librarian,English,,,,Cheltenham College,
7168,"McFadyen, John Edgar",https://en.wikipedia.org/wiki/John_Edgar_McFadyen,Q6231172,1870-07-17T00:00:00Z,1933-01-01T00:00:00Z,United Kingdom,translator,Esperanto,,,,,
7341,"Liezi, active 4th century B.C.",https://zh.wikipedia.org/wiki/%E5%88%97%E7%A6%A6%E5%AF%87,Q2984064,-0449-01-01T00:00:00Z,-0374-01-01T00:00:00Z,China,philosopher,Chinese,,,,,
32164,"Putnam, George Palmer",https://en.wikipedia.org/wiki/George_P._Putnam,Q5543134,1887-09-07T00:00:00Z,1950-01-04T00:00:00Z,United States of America,explorer,,,,,Harvard University,
63405,"Lovell, William Stanhope",https://en.wikipedia.org/wiki/William_Stanhope_Badcock,Q8018721,1788-01-01T00:00:00Z,1859-01-01T00:00:00Z,,naval officer,,,,,,
7015,Shinran,https://en.wikipedia.org/wiki/Shinran,Q512934,1173-05-21T00:00:00Z,1263-01-16T00:00:00Z,Japan,bhikṣu,Japanese,,,,,
58811,"Caspari, K. H. (Karl Heinrich)",https://de.wikipedia.org/wiki/Karl_Heinrich_Caspari,Q19669885,1815-02-16T00:00:00Z,1861-05-10T00:00:00Z,,author,,,,,Celtis Gymnasium,
11252,"Morrison, Arthur",https://en.wikipedia.org/wiki/Arthur_Morrison,Q4303218,1863-11-01T00:00:00Z,1945-12-04T00:00:00Z,United Kingdom of Great Britain and Ireland,journalist,British English,,,,,
35333,"Whitney, Orson F. (Orson Ferguson)",http://en.wikipedia.org/wiki/Orson_F._Whitney,Q7104160,1855-07-01T00:00:00Z,1931-05-16T00:00:00Z,United States of America,politician,English,,,,,
12056,"Newman, Francis William",https://en.wikipedia.org/wiki/Francis_William_Newman,Q780899,1805-06-27T00:00:00Z,1897-10-07T00:00:00Z,United Kingdom of Great Britain and Ireland,writer,English,,,,,
11584,"Gibbs, George",https://en.wikipedia.org/wiki/George_Fort_Gibbs,Q5539373,1870-03-08T00:00:00Z,1942-10-10T00:00:00Z,United States of America,painter,,,,,,
9978,"Bagnold, Enid",https://en.wikipedia.org/wiki/Enid_Bagnold,Q447630,1889-10-27T00:00:00Z,1981-03-31T00:00:00Z,United Kingdom of Great Britain and Ireland,writer,English,,,,Prior's Field School,
13858,"Thomson, H. Byerley (Henry Byerley)",https://en.wikipedia.org/wiki/Henry_Byerley_Thomson,Q16466760,1822-01-01T00:00:00Z,1867-01-01T00:00:00Z,,barrister,,,,,,
31812,"Åberg, J. O. (Johan Olof)",https://fi.wikipedia.org/wiki/Johan_Olof_%C3%85berg,Q1312624,1843-07-01T00:00:00Z,1898-05-20T00:00:00Z,Sweden,writer,Swedish,,,,,
30038,"Taylor, Bert Leston",https://en.wikipedia.org/wiki/Bert_Leston_Taylor,Q4895186,1866-11-13T00:00:00Z,1921-03-19T00:00:00Z,United States of America,journalist,English,,,,,
53481,"Kleinschmidt, Edward E.",https://en.wikipedia.org/wiki/Edward_Kleinschmidt,Q1292107,1876-09-09T00:00:00Z,1977-08-22T00:00:00Z,Germany,inventor,German,,,,,
7075,"Bernhardt, Sarah",https://fr.wikipedia.org/wiki/Sarah_Bernhardt,Q4605,1844-10-23T00:00:00Z,1923-03-26T00:00:00Z,France,writer,French,,,,Conservatoire national supérieur d'art dramatique,
13038,"Caro, E. (Elme-Marie)",https://fr.wikipedia.org/wiki/Elme-Marie_Caro,Q682706,1826-03-04T00:00:00Z,1887-07-13T00:00:00Z,France,philosopher,French,,,Académie Française,École normale supérieure,
19374,"Lajula, Osmo",https://fi.wikipedia.org/wiki/Osmo_Lajula,Q5405758,1874-04-02T00:00:00Z,1935-06-13T00:00:00Z,Finland,writer,,,,,,
12068,"Knox, Thomas Wallace",https://en.wikipedia.org/wiki/Thomas_W._Knox,Q7794762,1835-06-26T00:00:00Z,1896-01-06T00:00:00Z,United States of America,children's writer,English,,,,,
34471,"Lowell, A. Lawrence (Abbott Lawrence)",http://en.wikipedia.org/wiki/Abbott_Lawrence_Lowell,Q306766,1856-12-13T00:00:00Z,1943-01-06T00:00:00Z,United States of America,writer,English,,,American Academy of Arts and Sciences,Harvard College,
12178,"Kailas, Uuno",https://fi.wikipedia.org/wiki/Uuno_Kailas,Q2915529,1901-03-29T00:00:00Z,1933-03-22T00:00:00Z,Finland,poet,Finnish,,,,University of Helsinki,
31113,"Smith, Gustavus Woodson",http://en.wikipedia.org/wiki/Gustavus_Woodson_Smith,Q1556831,1821-11-30T00:00:00Z,1896-06-24T00:00:00Z,United States of America,politician,,,,,United States Military Academy,
19938,"Wilson, John",https://en.wikipedia.org/wiki/John_Wilson_%28Scottish_writer%29,Q6264502,1785-05-18T00:00:00Z,1854-04-03T00:00:00Z,United Kingdom of Great Britain and Ireland,philosopher,English,,,Faculty of Advocates,Magdalen College,
11015,"Picton, J. Allanson (James Allanson)",https://en.wikipedia.org/wiki/James_Allanson_Picton,Q6128609,1832-08-08T00:00:00Z,1910-01-01T00:00:00Z,United Kingdom of Great Britain and Ireland,politician,English,,,,University of London,
31881,"Comte, Auguste",http://fr.wikipedia.org/wiki/Auguste_Comte,Q12718,1798-01-19T00:00:00Z,1857-09-05T00:00:00Z,France,philosopher,French,,philosophy,Q78751906,École polytechnique,"[['Q316674', 'Louis Gabriel Ambroise de Bonald']]"
42475,"Jones, George","https://en.wikipedia.org/wiki/George,_Count_Joannes",Q5535870,1810-05-10T00:00:00Z,1879-12-30T00:00:00Z,United States of America,actor,,,,,,
4061,"Creasy, Edward Shepherd, Sir",https://en.wikipedia.org/wiki/Edward_Shepherd_Creasy,Q2175002,1812-09-12T00:00:00Z,1878-01-17T00:00:00Z,United Kingdom of Great Britain and Ireland,historian,,,,,Eton College,
13420,"Dingle, Edwin John",https://en.wikipedia.org/wiki/Edwin_Dingle,Q5346360,1881-04-06T00:00:00Z,1972-01-27T00:00:00Z,,journalist,English,,,Royal Geographical Society,,
8119,"Schulz, Bruno",https://en.wikipedia.org/wiki/Bruno_Schulz,Q148886,1892-07-12T00:00:00Z,1942-11-19T00:00:00Z,Austria-Hungary,writer,Polish,,literature,,Lviv University,
19738,"Le Faure, Georges",https://en.wikipedia.org/wiki/Georges_Le_Faure,Q3103048,1856-06-12T00:00:00Z,1953-05-25T00:00:00Z,France,writer,French,,,,,
20858,"Campe, Joachim Heinrich",https://de.wikipedia.org/wiki/Joachim_Heinrich_Campe,Q45245,1746-06-29T00:00:00Z,1818-10-22T00:00:00Z,Germany,linguist,German,,,Bavarian Academy of Sciences and Humanities,University of Helmstedt,
13802,"Engelen, Clara",https://nl.wikipedia.org/wiki/Clara_Engelen,Q58497920,1879-02-04T00:00:00Z,1956-02-20T00:00:00Z,Kingdom of the Netherlands,art historian,,,,,,
27382,"Taylor, George A. (George Augustine)",http://en.wikipedia.org/wiki/George_Augustine_Taylor,Q730817,1872-08-01T00:00:00Z,1928-01-20T00:00:00Z,Australia,inventor,English,,,,,
62437,"Lähde, Vihtori",https://fi.wikipedia.org/wiki/Vihtori_L%C3%A4hde,Q11867449,1867-03-10T00:00:00Z,1922-12-08T00:00:00Z,Finland,writer,,,,,,
12052,"Swisshelm, Jane Grey Cannon",https://en.wikipedia.org/wiki/Jane_Swisshelm,Q3161867,1815-12-06T00:00:00Z,1884-07-22T00:00:00Z,United States of America,journalist,English,,,,,
5740,"Wittgenstein, Ludwig",https://en.wikipedia.org/wiki/Ludwig_Wittgenstein,Q9391,1889-04-26T00:00:00Z,1951-04-29T00:00:00Z,Austria,professor,German,,philosophy,,Bundesrealgymnasium Linz Fadingerstraße,"[['Q6512', 'Søren Kierkegaard'], ['Q60028', 'Gottlob Frege'], ['Q33760', 'Bertrand Russell'], ['Q38193', 'Arthur Schopenhauer']]"
18184,"Henshaw, Henry W. (Henry Wetherbee)",http://en.wikipedia.org/wiki/Henry_Wetherbee_Henshaw,Q3133151,1850-03-03T00:00:00Z,1930-08-01T00:00:00Z,United States of America,zoologist,,,,,,
24817,"Weyr, Emil",http://de.wikipedia.org/wiki/Emil_Weyr,Q79111,1848-09-01T00:00:00Z,1894-01-25T00:00:00Z,Austria-Hungary,mathematician,German,,mathematics,German Academy of Sciences Leopoldina,Charles University,
61612,"Caton, Richard",https://en.wikipedia.org/wiki/Richard_Caton,Q322405,1842-07-26T00:00:00Z,1926-01-02T00:00:00Z,United Kingdom of Great Britain and Ireland,neuroscientist,English,,,Historic Society of Lancashire and Cheshire,Graham School,
